ING; №   Накл.;Дата продажи; №  п/п;Артикул+Название;Кол-во;Фирма;Витр;Work;Метка;Учет;Ost_Old;Ost_New;Baza_Old;;;Baza_new;;
4009;16224;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4119;16224;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4224;16224;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4862;16224;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4075;16224;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4063;16224;01.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4040;16224;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4018;16224;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4019;16224;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4863;16224;01.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4011;16224;01.03.2019;;;25;D+Z;;;бн;;;;;;;;;
4120;16224;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4222;16224;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4066;16224;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4043;16224;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4044;16224;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4014;16224;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4216;16224;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4217;16224;01.03.2019;;;25;D+Z;;;бн;;;;;;;;;
4045;16224;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4121;16224;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4122;16224;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4083;16224;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4830;16224;01.03.2019;;;30;D+Z;;;бн;;;;;;;;;
2202;16226;01.03.2019;;;1;D+Z;;;бн;;;;;;;;;
2790;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2380;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2382;16227;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
2798;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4068;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
3099;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4824;16227;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4186;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4023;16227;01.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4000;16227;01.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4025;16227;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4026;16227;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4003;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4847;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4848;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4838;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4134;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4031;16227;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4109;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4141;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4036;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4143;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4144;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4159;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4118;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4825;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4176;16227;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4045;16227;01.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4121;16227;01.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4209;16227;01.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4830;16227;01.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4180;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4181;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4182;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4185;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4835;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4186;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4022;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4087;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4093;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4848;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4807;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4099;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4050;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4059;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4062;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4826;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4066;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4216;16228;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4228;16237;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4298;16237;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2991;16237;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
1644;16237;01.03.2019;;;1;D+Z;;;бн;;;;;;;;;
1677;16237;01.03.2019;;;4;D+Z;;;бн;;;;;;;;;
2428;16237;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4936;16237;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1734;16237;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
1744;16237;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4037;16237;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4873;16238;01.03.2019;;;1;D+Z;;;бн;;;;;;;;;
2530;16238;01.03.2019;;;1;D+Z;;;бн;;;;;;;;;
4827;16238;01.03.2019;;;1;D+Z;;;бн;;;;;;;;;
1871;16238;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1872;16238;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1709;16238;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1710;16238;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4008;16241;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4057;16241;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4141;16241;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4034;16241;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4111;16241;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4112;16241;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4113;16241;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4081;16241;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4082;16241;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4060;16241;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4118;16241;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4016;16241;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4117;16241;01.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4825;16241;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4054;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4055;16242;01.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4046;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4823;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4182;16242;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4210;16242;01.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4087;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4088;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4093;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4103;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4110;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4035;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4141;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4032;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4113;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4081;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4060;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4214;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4222;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4066;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4014;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4216;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4122;16242;01.03.2019;;;10;D+Z;;;бн;;;;;;;;;
965;16245;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1340;16246;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
2643;16246;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
1354;16246;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
944;16246;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
945;16246;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
946;16246;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
947;16246;04.03.2019;;;15;D+Z;;;бн;;;;;;;;;
948;16246;04.03.2019;;;15;D+Z;;;бн;;;;;;;;;
949;16246;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
1168;16246;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1369;16246;04.03.2019;;;15;D+Z;;;бн;;;;;;;;;
2228;16246;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1121;16246;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1500;16246;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
2756;16246;04.03.2019;;;15;D+Z;;;бн;;;;;;;;;
2795;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
2796;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
2797;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
2798;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
2801;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2802;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2991;16247;04.03.2019;;;4;D+Z;;;бн;;;;;;;;;
3007;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
3009;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
3011;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1709;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1710;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
3024;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4204;16247;04.03.2019;;;4;D+Z;;;бн;;;;;;;;;
1719;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4938;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1749;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4941;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
3026;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
3098;16247;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4225;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4068;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
3099;16247;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4170;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4180;16247;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4181;16247;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4023;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4000;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4001;16247;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4002;16247;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4050;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4218;16247;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4057;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4141;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4220;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4052;16247;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4081;16247;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4053;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4082;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4073;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4010;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4062;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4176;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4011;16247;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4812;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4222;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4066;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4014;16247;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4216;16247;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4217;16247;04.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4045;16247;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4121;16247;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4122;16247;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4067;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4858;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4859;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
3099;16248;04.03.2019;;;100;D+Z;;;бн;;;;;;;;;
4069;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4182;16248;04.03.2019;;;220;D+Z;;;бн;;;;;;;;;
4183;16248;04.03.2019;;;200;D+Z;;;бн;;;;;;;;;
4184;16248;04.03.2019;;;200;D+Z;;;бн;;;;;;;;;
4023;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4001;16248;04.03.2019;;;100;D+Z;;;бн;;;;;;;;;
4002;16248;04.03.2019;;;100;D+Z;;;бн;;;;;;;;;
4024;16248;04.03.2019;;;100;D+Z;;;бн;;;;;;;;;
4087;16248;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4836;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4006;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4837;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4838;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4839;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4048;16248;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4049;16248;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4079;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4856;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4050;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4218;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4219;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4070;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4057;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4032;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4036;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4114;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4821;16248;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4116;16248;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4220;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4051;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4052;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4081;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4223;16248;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4053;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4082;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4061;16248;04.03.2019;;;100;D+Z;;;бн;;;;;;;;;
4809;16248;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4017;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4074;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4062;16248;04.03.2019;;;55;D+Z;;;бн;;;;;;;;;
4224;16248;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4810;16248;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4840;16248;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4812;16248;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4222;16248;04.03.2019;;;60;D+Z;;;бн;;;;;;;;;
4014;16248;04.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4217;16248;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4045;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4121;16248;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4209;16248;04.03.2019;;;300;D+Z;;;бн;;;;;;;;;
4093;16259;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4067;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4858;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4054;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4055;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4068;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
3099;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4831;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4124;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4084;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4823;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4824;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4842;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4127;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4180;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4181;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4183;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4184;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4185;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4835;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4210;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4000;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4001;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4024;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4822;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4813;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4212;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4026;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4027;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4843;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4845;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4213;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4814;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4086;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4089;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4090;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4093;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4004;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4847;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4850;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4133;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4175;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4816;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4817;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4106;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4047;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4078;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4048;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4137;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4138;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4856;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4031;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4007;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4035;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4050;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4218;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4032;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4058;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4036;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4114;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4080;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4142;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4220;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4081;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4223;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4852;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4061;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4017;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4825;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4010;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4062;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4009;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4119;16260;04.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4063;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4011;16260;04.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4043;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4044;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4014;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4217;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4123;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4209;16260;04.03.2019;;;40;D+Z;;;бн;;;;;;;;;
4830;16260;04.03.2019;;;10;D+Z;;;бн;;;;;;;;;
2538;16260;04.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4080;16282;05.03.2019;;;25;D+Z;;;бн;;;;;;;;;
4142;16282;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4052;16282;05.03.2019;;;25;D+Z;;;бн;;;;;;;;;
4143;16282;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4144;16282;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4053;16282;05.03.2019;;;25;D+Z;;;бн;;;;;;;;;
4082;16282;05.03.2019;;;25;D+Z;;;бн;;;;;;;;;
4066;16282;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
1678;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1679;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1685;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
1686;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2553;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2554;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2555;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2556;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2557;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2558;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
2807;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4225;16283;05.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4858;16283;05.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4859;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4054;16283;05.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4068;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
3099;16283;05.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4046;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4145;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4056;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4124;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4126;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4824;16283;05.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4842;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4127;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4180;16283;05.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4181;16283;05.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4182;16283;05.03.2019;;;25;D+Z;;;бн;;;;;;;;;
4183;16283;05.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4184;16283;05.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4185;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4835;16283;05.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4023;16283;05.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4000;16283;05.03.2019;;;50;D+Z;;;бн;;;;;;;;;
4001;16283;05.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4002;16283;05.03.2019;;;30;D+Z;;;бн;;;;;;;;;
4024;16283;05.03.2019;;;20;D+Z;;;бн;;;;;;;;;
4822;16283;05.03.2019;;;15;D+Z;;;бн;;;;;;;;;
4025;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4026;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4027;16283;05.03.2019;;;10;D+Z;;;бн;;;;;;;;;
4087;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4129;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
4004;16283;05.03.2019;;;5;D+Z;;;бн;;;;;;;;;
